Y1;Y2;Y3;Y4;Y5
4.2107509;1.0452654;1.1050859;0.947;10186.977
8.6051144;1.0946909;1.0793758;0.971;10239.476
7.9726542;1.0874359;1.0424967;0.96;10291.767
6.010436;1.0652316;1.0301749;0.964;10339.39
6.5691227;1.0715071;1.042712;0.995;10384.065
6.6861241;1.072826;1.0657852;0.966;10430.794
5.6631042;1.0613487;1.0767567;0.924;10482.208
5.9855802;1.0649533;1.0777525;0.946;10534.341
5.1693418;1.0558532;1.0627769;0.984;10583.739
6.9895306;1.0762537;1.0299141;0.956;10633.1
7.6117198;1.0833171;1.0130046;0.959;10685.084
6.5713338;1.071532;1.0202979;0.945;10738.867
7.6700175;1.0839813;1.0484568;0.912;10789.294
8.0901379;1.0887799;1.079978;0.913;10835.105
6.7006222;1.0729895;1.0916355;0.925;10882.936
7.2409544;1.0791025;1.0778966;0.936;10935.606
7.1464589;1.0780309;1.0686172;0.893;10988.969
6.3427324;1.0689597;1.092583;0.896;11042.223
7.7335782;1.084706;1.1188148;0.903;11099.004
8.1286182;1.0892205;1.113081;0.9;11161.271
8.7053666;1.0958454;1.0961458;0.914;11226.057
8.947431;1.0986379;1.1076827;0.885;11289.76
7.0145182;1.0765365;1.1350303;0.872;11351.832
7.4829496;1.0818515;1.1392628;0.883;11413.997
8.2240172;1.0903135;1.1287775;0.894;11473.471
8.9581852;1.0987621;1.1310999;0.9;11527.848
9.5814939;1.1059863;1.1327319;0.893;11579.92
9.0557292;1.0998895;1.1288317;0.882;11628.18
8.9328953;1.09847;1.1384533;0.861;11673.071
8.696394;1.095742;1.1420821;0.884;11720.7
8.7991195;1.0969261;1.1448662;0.848;11773.074
9.8705347;1.1093524;1.1489984;0.869;11830.937
8.8008431;1.096946;1.147154;0.913;11893.479
9.4066653;1.1039552;1.1469405;0.883;11957.865
8.7447546;1.0962993;1.1457664;0.913;12021.985
9.3748678;1.1035862;1.1459541;0.905;12085.531
9.9526306;1.1103103;1.1390481;0.881;12149.642
10.427612;1.1158689;1.1242116;0.88;12212.437
11.841514;1.1325807;1.1313123;0.886;12273.949
9.7206129;1.1076051;1.1558817;0.905;12339.765
9.1821729;1.1013527;1.1793416;0.867;12414.83
9.6529834;1.1068179;1.1838752;0.868;12495.677
9.8210853;1.1087758;1.1733074;0.869;12575.896
8.4524706;1.0929355;1.1641321;0.865;12650.997
8.0602109;1.0884374;1.1626944;0.869;12719.831
8.8885571;1.097958;1.1638021;0.882;12786.361
8.302223;1.0912104;1.1673051;0.886;12854.709
8.0410459;1.0882181;1.1816607;0.903;12926.103
9.358835;1.1034002;1.2135969;0.894;13000.886
7.6474744;1.0837245;1.2414095;0.894;13079.041
6.2495246;1.0679127;1.2374512;0.898;13160.235
8.845432;1.0974603;1.2231352;0.858;13243.672
9.0238052;1.0995204;1.2150238;0.873;13331.987
10.086516;1.1118743;1.2292751;0.87;13425.296
9.820109;1.1087644;1.2680802;0.833;13518.492
10.147507;1.1125875;1.2869943;0.865;13607.301
9.0553913;1.0998856;1.2448074;0.874;13692.26
8.7947633;1.0968758;1.1731832;0.847;13778.165
7.9751976;1.087465;1.1295001;0.874;13864.294
8.7506083;1.0963668;1.1306129;0.864;13947.497
10.526671;1.1170317;1.148101;0.867;14033.107
9.7607239;1.1080723;1.1435189;0.874;14128.241
9.1936519;1.1014856;1.1156391;0.847;14228.592
10.000755;1.1108722;1.0928897;0.857;14327.757
9.6233517;1.1064731;1.083293;0.866;14424.724
9.5896496;1.1060811;1.0725704;0.841;14518.31
8.8364346;1.0973565;1.0631658;0.835;14609.389
8.8979548;1.0980665;1.0708848;0.877;14701.345
10.646792;1.1184433;1.0935003;0.886;14798.647
10.597185;1.1178601;1.1264554;0.879;14902.784
10.043054;1.1113664;1.1536508;0.888;15009.29
8.9090763;1.0981949;1.1712489;0.872;15115.598
8.1494085;1.0894586;1.1797588;0.878;15224.271
6.9129488;1.0753875;1.1876763;0.884;15336.7
8.0386017;1.0881901;1.1850311;0.868;15451.632
8.2693147;1.0908329;1.1822112;0.878;15566.743
8.1291709;1.0892268;1.1984822;0.916;15679.529
9.497812;1.1050136;1.214462;0.897;15788.702
8.3790345;1.092092;1.2213782;0.837;15892.077
9.0570926;1.0999053;1.2022672;0.846;15990.759
8.9301125;1.0984378;1.1944574;0.836;16089.696
10.221766;1.1134565;1.2105542;0.859;16189.845
10.038511;1.1113133;1.2273431;0.842;16290.502
10.490371;1.1166054;1.2518128;0.835;16388.694
10.680722;1.1188423;1.2739265;0.858;16481.633
10.085926;1.1118674;1.2859948;0.848;16570.967
11.796664;1.1320467;1.2828776;0.857;16657.809
10.514913;1.1168936;1.2877096;0.833;16741.002
9.8841613;1.1095113;1.2948607;0.825;16820.08
10.292276;1.1142823;1.2835701;0.838;16896.782
10.749952;1.119657;1.2772003;0.832;16973.87
10.704337;1.1191201;1.2792114;0.819;17053.165
10.058837;1.1115508;1.2606723;0.83;17137.794
10.471292;1.1163815;1.2375755;0.851;17225.42
8.8195448;1.0971617;1.2371184;0.833;17310.742
7.3808519;1.0806908;1.2453537;0.794;17395.676
7.1826284;1.0784409;1.2412073;0.805;17483.485
9.4956374;1.1049884;1.2353739;0.821;17572.65
9.697779;1.1073393;1.249787;0.815;17660.497
7.3379061;1.080203;1.2756018;0.845;17746.098
9.1701749;1.1012138;1.2669262;0.829;17829.564
10.39356;1.1154695;1.2224609;0.84;17916.166
9.6665233;1.1069754;1.1734725;0.879;18009.337
8.9335896;1.098478;1.1492348;0.848;18104.645
7.3545016;1.0803915;1.1582925;0.848;18195.529
7.8390089;1.085909;1.178756;0.866;18280.115
7.8434538;1.0859598;1.1952817;0.848;18361.612
9.0107173;1.0993691;1.200458;0.853;18447.176
7.9103652;1.086724;1.1968117;0.837;18543.033
7.851081;1.0860468;1.1960788;0.8;18646.113
8.6010835;1.0946445;1.2062662;0.804;18745.938
7.4160768;1.0810911;1.2091247;0.845;18836.877
9.049446;1.0998169;1.1990498;0.863;18925.14
9.2416759;1.1020419;1.2026655;0.824;19019.822
8.2720515;1.0908643;1.2213042;0.856;19126.391
8.9376112;1.0985244;1.2533614;0.861;19241.852
8.8030363;1.0969713;1.2917375;0.799;19360.437
7.7710507;1.0851334;1.3206863;0.795;19479.737
9.4158464;1.1040618;1.3236741;0.814;19597.705
9.6453368;1.1067289;1.3064907;0.79;19712.507
9.6885313;1.1072316;1.2857119;0.785;19818.378
8.5726234;1.0943171;1.2682619;0.803;19915.523
7.7877112;1.0853235;1.2631314;0.82;20010.358
8.1813896;1.089825;1.2718678;0.826;20106.575
7.8206235;1.0856991;1.2815524;0.826;20202.31
6.8863381;1.0750867;1.2766137;0.835;20293.562
6.7935463;1.0740383;1.2677857;0.849;20382.426
7.2302385;1.0789809;1.2615227;0.835;20475.732
6.8062356;1.0741816;1.2518263;0.819;20573.086
7.3105208;1.079892;1.2562158;0.832;20669.01
7.1788827;1.0783985;1.2728609;0.856;20759.754
5.6794095;1.0615307;1.295478;0.866;20843.866
3.9326927;1.0422141;1.3259407;0.858;20919.313
5.2893574;1.0571864;1.365549;0.832;20986.9
3.9142251;1.0420117;1.4040988;0.865;21050.949
4.1230163;1.0443017;1.4253723;0.87;21117.026
5.7880956;1.0627444;1.4100217;0.866;21184.797
5.4819428;1.0593291;1.377532;0.897;21253.331
3.3513852;1.0358638;1.3576028;0.886;21323.739
2.7368681;1.0291928;1.3590241;0.879;21392.697
3.402998;1.036426;1.3746325;0.864;21459.84
4.4304167;1.0476822;1.4027252;0.904;21529.942
4.622312;1.0497981;1.4317114;0.953;21604.108
3.6348582;1.0389556;1.4535992;0.939;21679.356
3.6404563;1.0390168;1.4670201;0.903;21754.846
3.9786383;1.0427177;1.484672;0.904;21829.691
6.3164802;1.0686647;1.4898445;0.945;21903.923
3.6731406;1.0393739;1.4770852;0.892;21981.592
4.0556349;1.0435621;1.4808454;0.894;22065.954
5.316547;1.0574886;1.5030948;0.904;22158.761
3.4431207;1.0368633;1.5341164;0.883;22259.614
4.9043383;1.0529155;1.5506884;0.926;22361.808
4.836155;1.052161;1.5355328;0.953;22458.189
4.2507955;1.0457056;1.4895286;0.933;22554.718
5.1930885;1.0561169;1.4442245;0.906;22656.4
6.8442002;1.0746105;1.4441569;0.933;22759.609
6.2730485;1.0681768;1.4817507;0.938;22863.235
5.5008693;1.0595399;1.4859247;0.909;22970.427
3.5777994;1.0383326;1.4626621;0.864;23083.008
1.9542433;1.020759;1.4495032;0.871;23202.559
2.661069;1.0283729;1.4488022;0.906;23326.346
2.4862577;1.0264846;1.4493592;0.877;23455.295
2.1483284;1.022844;1.4566533;0.928;23588.234
0.87739657;1.0092674;1.4693046;0.917;23723.456
1.7104146;1.0181455;1.4697833;0.838;23859.759
2.415225;1.0257182;1.4520629;0.896;23996.954
2.1814262;1.0232;1.4342114;0.891;24137.953
2.2964661;1.0244383;1.4380244;0.871;24282.47
1.8197744;1.0193169;1.4732398;0.906;24427.513
3.2928572;1.0352266;1.5052435;0.935;24572.772
3.5882299;1.0384464;1.5054237;0.914;24717.85
2.9206754;1.0311836;1.4925344;0.938;24861.834
3.4704694;1.0371615;1.4942842;0.94;25007.102
2.5249048;1.0269017;1.5088648;0.925;25158.17
1.8402545;1.0195364;1.5259889;0.924;25312.234
3.6956887;1.0396203;1.516486;0.918;25459.883
3.9011501;1.0418685;1.4878144;0.965;25604.136
4.2180759;1.0453459;1.4843989;0.986;25755.851
5.6471537;1.0611708;1.4935019;0.992;25918.708
5.7539157;1.0623626;1.4930565;0.951;26088.535
2.6120503;1.027843;1.4963134;0.929;26263.117
3.109501;1.0332328;1.5034905;0.93;26441.571
6.4429597;1.0700867;1.5274583;0.921;26619.755
4.627318;1.0498534;1.5537557;0.887;26795.956
3.6063427;1.0386442;1.573321;0.842;26970.387
2.2752687;1.02421;1.585676;0.863;27144.914
1.1223616;1.0118701;1.5814304;0.868;27317.487
3.7220468;1.0399085;1.5650827;0.912;27486.821
3.4073122;1.036473;1.5498505;0.904;27656.997
4.7153799;1.0508258;1.5262883;0.89;27828.066
5.1046409;1.0551352;1.5203838;0.862;27997.146
2.157375;1.0229413;1.5570759;0.869;28165.472
1.759184;1.0186677;1.6120811;0.885;28335.988
2.528551;1.0269411;1.6425201;0.915;28508.325
2.6942385;1.0287316;1.6597323;0.918;28682.408
2.0874493;1.0221895;1.6523288;0.878;28855.859
2.853114;1.0304514;1.624177;0.922;29028.641
3.7836108;1.0405818;1.6275778;0.896;29206.557
2.3946191;1.025496;1.6426871;0.851;29392.911
3.5232355;1.0377371;1.6308935;0.873;29583.89
3.4758112;1.0372198;1.5977555;0.892;29771.363
3.1081042;1.0332176;1.5899617;0.892;29955.314
3.9240597;1.0421195;1.604945;0.891;30138.663
4.0954756;1.0439993;1.6147036;0.844;30321.917
2.9708018;1.0317272;1.6196545;0.841;30503.274
3.3511869;1.0358616;1.6271873;0.869;30676.959
4.6175979;1.0497461;1.6317749;0.886;30845.272
3.0877557;1.0329966;1.6172179;0.918;31016.507
2.8367059;1.0302736;1.5928898;0.897;31190.905
4.0663121;1.0436793;1.5722735;0.917;31367.959
2.8247959;1.0301446;1.5776766;0.947;31549.822
2.4378302;1.025962;1.5882645;0.935;31739.949
2.1865477;1.0232551;1.5934138;0.932;31934.531
1.9772021;1.0210054;1.5983373;0.941;32127.109
0.99278457;1.0104926;1.5866092;0.992;32319.009
0.68660621;1.0072449;1.576131;1;32515.759
0.38330148;1.0040381;1.5785767;1.01;32720.52
-0.69942029;0.99267344;1.5762138;1.03;32929.712
-0.49179661;0.99484271;1.5703999;1.01;33142.126
0.6341609;1.0066897;1.5543878;0.982;33357.93
1.8717877;1.0198744;1.5470198;0.966;33577.544
0.088709247;1.0009331;1.5780545;0.995;33799.599
-0.095064202;0.99900102;1.6016849;1.01;34020.562
1.6951198;1.0179818;1.6040053;0.981;34238.602
1.2129655;1.0128345;1.64144;0.976;34453.553
1.0789178;1.0114081;1.7194073;0.944;34661.535
2.7327147;1.0291478;1.8062409;0.943;34864.988
2.3345524;1.0248486;1.8255284;0.937;35070.06
1.9435344;1.020644;1.7621579;0.963;35275.699
1.7967499;1.0190701;1.7342272;1.03;35478.615
2.038912;1.021668;1.7652225;1;35681.201
2.9762781;1.0317866;1.8033909;1;35885.572
0.81475367;1.0086029;1.8168633;0.986;36089.577
1.0505073;1.011106;1.7856573;1.01;36295.233
1.5604753;1.0165418;1.7434608;1.01;36508.388
1.6797804;1.0178177;1.7363485;0.996;36731.608
1.8248035;1.0193708;1.7441862;1.05;36958.678
2.6292421;1.0280288;1.7337715;1.03;37181.07
0.43657888;1.0046006;1.6985352;1.03;37395.698
1.5730436;1.0166761;1.6707133;1.06;37608.686
2.0473085;1.0217582;1.6811658;1.07;37829.378
3.2025068;1.0342436;1.7212622;1.03;38058.206
2.7209294;1.0290203;1.7565745;1.05;38289.21
1.8765579;1.0199256;1.7512388;1.06;38519.835
3.7705012;1.0404384;1.7281472;1.06;38752.693
3.1993482;1.0342093;1.7206994;1.07;38989.866
3.4053299;1.0364514;1.7419667;1.04;39230.431
3.6452199;1.0390688;1.7540885;1.07;39474.859
4.0653188;1.0436684;1.7384491;1.07;39724.508
3.1198521;1.0333453;1.7511792;1.05;39968.184
1.6584526;1.0175895;1.7689552;1.03;40196.547
1.9208152;1.0204003;1.7676592;1.09;40415.706
1.3390342;1.0141778;1.7665633;1.1;40636.869
0.47358395;1.0049916;1.7899499;1.12;40868.335
2.9997967;1.0320418;1.8415123;1.07;41115.965
2.9649963;1.0316642;1.9026224;1.06;41373.572
1.57119;1.0166563;1.9457367;1.09;41628.408
3.4261315;1.0366781;1.9319099;1.05;41871.627
1.4732729;1.0156102;1.8895108;1.05;42105.284
0.060900538;1.0006405;1.8563684;1.03;42337.57
2.3881732;1.0254265;1.8380464;1.05;42573.106
2.4123253;1.025687;1.8588679;1.04;42809.784
2.4217793;1.0257889;1.8998356;1.02;43044.059
1.4236518;1.0150805;1.9070855;1.09;43278.859
2.0507091;1.0217948;1.8702875;1.1;43515.619
3.0244369;1.0323092;1.7985809;1.11;43746.31
3.6799359;1.0394482;1.744432;1.1;43963.496
4.4270214;1.0476448;1.7455895;1.11;44172.935
3.1611781;1.0337943;1.7928614;1.1;44387.049
3.8094272;1.0408643;1.8397293;1.08;44611.852
4.3605535;1.046913;1.8364568;1.06;44840.348
4.3920551;1.0472598;1.7887703;1.1;45064.643
4.4772286;1.048198;1.7451574;1.17;45289.198
3.3207478;1.0355302;1.7336309;1.13;45521.7
3.9308152;1.0421935;1.743093;1.15;45761.014
5.6774287;1.0615086;1.7338103;1.16;45992.615
5.4112606;1.0585422;1.6943618;1.11;46207.799
3.8721004;1.0415503;1.6432175;1.14;46423.547
4.724073;1.0509219;1.6074843;1.12;46660.087
5.0313576;1.0543226;1.6060536;1.15;46918.745
5.3613519;1.0579869;1.6166065;1.13;47189.363
4.2011443;1.0451598;1.6315754;1.13;47452.87
4.1494701;1.0445921;1.6308944;1.12;47702.185
6.7843091;1.073934;1.6201057;1.04;47946.75
6.2201502;1.0675829;1.6362714;1.06;48196.072
6.0561213;1.0657434;1.6620809;1.09;48449.798
5.9803157;1.0648943;1.6729343;1.09;48701.216
6.1559479;1.0668625;1.6616384;1.08;48946.284
6.8035801;1.0741516;1.6508407;1.09;49190.928
5.9160156;1.0641747;1.6717344;1.11;49446.888
8.4057235;1.0923985;1.7108438;1.06;49722.862
9.0067995;1.0993238;1.746961;1.09;50019.753
6.3382955;1.0689098;1.7614567;1.12;50328.027
7.4183811;1.0811173;1.7495139;1.13;50642.243
7.9926502;1.0876645;1.7200422;1.11;50962.798
6.89938;1.0752341;1.6952452;1.08;51293.931
7.8538159;1.0860781;1.6969018;1.05;51635.563
8.0234287;1.0880166;1.7107808;1.05;51985.719
8.3790227;1.0920919;1.7360586;1.12;52344.627
7.214953;1.0788075;1.7655671;1.14;52705.425
6.1774163;1.0671034;1.7572389;1.14;53059.697
6.7943362;1.0740473;1.7184362;1.25;53406.1
7.146735;1.078034;1.7166102;1.29;53744.896
8.6890679;1.0956576;1.7406521;1.25;54080.776
8.6960793;1.0957384;1.7461573;1.28;54422.458
6.3565953;1.0691155;1.6993543;1.25;54780.432
5.1944687;1.0561322;1.6585762;1.22;55162.465
7.5653643;1.0827893;1.6792147;1.22;55561.381
6.9268436;1.0755446;1.7268872;1.24;55964.199
6.553806;1.0713346;1.7609871;1.33;56366.986
7.3005071;1.0797783;1.7638782;1.23;56772.983
7.8237491;1.0857348;1.7478255;1.18;57181.57
8.9483487;1.0986485;1.7334876;1.24;57588.078
8.8079625;1.0970281;1.7204221;1.25;57995.722
9.3299138;1.1030647;1.6932464;1.28;58414.659
8.48105;1.093264;1.6500772;1.35;58846.143
8.2682866;1.0908211;1.6184932;1.33;59281.087
9.9167238;1.1098912;1.6214251;1.25;59715.487
10.453429;1.1161718;1.6708157;1.21;60145.613
10.58591;1.1177276;1.7346491;1.25;60566.838
10.445906;1.1160835;1.7742905;1.24;60987.404
10.000249;1.1108663;1.7948659;1.16;61410.788
9.0803193;1.1001739;1.7986155;1.18;61835.59
7.8000936;1.0854648;1.7973999;1.19;62259.92
7.9137185;1.0867623;1.8014407;1.13;62682.565
7.768447;1.0851037;1.793494;1.21;63102.39
6.1860334;1.0672001;1.76602;1.2;63521.554
5.6252099;1.060926;1.7214625;1.15;63940.367
5.443153;1.0588972;1.6762388;1.17;64359.594
4.9198169;1.0530869;1.6722905;1.18;64782.969
5.7357417;1.0621596;1.6823247;1.25;65211.467
4.8547722;1.052367;1.6630584;1.32;65638.117
3.0456548;1.0325395;1.6586907;1.31;66058.149
5.3386512;1.0577344;1.6962976;1.21;66475.214
5.3213239;1.0575417;1.7128102;1.16;66891.329
4.9876706;1.0538384;1.6920615;1.24;67305.038
6.0233406;1.0653762;1.6866096;1.28;67717.283
5.5500588;1.060088;1.7115175;1.21;68130.968
4.2274662;1.0454491;1.7432289;1.2;68553.237
4.8268106;1.0520576;1.7642933;1.18;68986.537
3.6882214;1.0395387;1.7768471;1.16;69429.654
2.7218391;1.0290301;1.7802633;1.2;69878.585
3.2222508;1.0344584;1.7682421;1.23;70324.991
3.8556865;1.0413706;1.7665847;1.24;70768.241
5.0930559;1.0550067;1.7854874;1.2;71216.58
3.5244388;1.0377502;1.8095783;1.24;71674.331
4.003935;1.042995;1.8537232;1.31;72139.731
3.501311;1.0374979;1.8810344;1.28;72614.154
2.7146085;1.0289519;1.8657692;1.24;73088.618
3.0422396;1.0325024;1.8264848;1.16;73558.629
1.8749569;1.0199084;1.7608254;1.23;74022.35
3.047257;1.0325569;1.6994222;1.23;74483.976
2.4242665;1.0258157;1.6948859;1.26;74953.745
1.34074;1.014196;1.7353647;1.21;75431.467
2.6677255;1.0284449;1.7774171;1.21;75909.452
3.0365209;1.0324403;1.7834642;1.25;76379.856
3.4302192;1.0367227;1.7912841;1.27;76846.03
4.3897946;1.0472349;1.8429998;1.31;77315.867
3.174429;1.0339384;1.9056996;1.33;77790.346
2.5595839;1.0272762;1.9174;1.29;78264.054
2.9919722;1.0319569;1.8828035;1.31;78728.051
2.698673;1.0287795;1.862112;1.23;79175.856
4.1202484;1.0442713;1.8850919;1.19;79619.774
3.2678233;1.0349541;1.9435034;1.21;80065.478
3.7371436;1.0400735;2.0042674;1.24;80505.03
5.6146546;1.0608082;2.035845;1.18;80939.805
4.0414657;1.0434067;2.0352281;1.14;81376.552
2.705945;1.0288582;2.0169867;1.17;81821.994
5.1795086;1.0559661;2.0070757;1.14;82273.539
5.7380761;1.0621857;1.9835573;1.15;82720.28
2.8697228;1.0306313;1.9624978;1.12;83166.649
3.509128;1.0375832;1.9928587;1.09;83627.587
3.3100495;1.0354137;2.0489876;1.14;84101.093
3.2426096;1.0346798;2.0788968;1.1;84566.445
1.822232;1.0193432;2.0651261;1.06;85016.205
2.0426352;1.021708;2.0418913;1.07;85458.405
3.5783956;1.0383391;2.0351521;1.08;85900.401
2.4597357;1.0261984;2.0496704;1.11;86342.222
1.7334017;1.0183916;2.0382565;1.18;86779.953
2.9663542;1.031679;2.032893;1.17;87224.537
3.1857339;1.0340613;2.0642654;1.19;87682.537
3.5490743;1.038019;2.1075878;1.12;88146.755
3.8221033;1.041003;2.1351166;1.1;88609.838
4.3958285;1.0473013;2.1493296;1.16;89066.814
4.0853668;1.0438884;2.1637487;1.15;89519.526
2.7426515;1.0292553;2.1863456;1.18;89975.75
3.1678266;1.0338666;2.213694;1.27;90438.25
4.5453637;1.0489491;2.2080604;1.23;90905.358
2.6244465;1.027977;2.1761706;1.2;91376.039
1.7821831;1.0189141;2.1405802;1.24;91844.433
3.1265057;1.0334176;2.1253669;1.21;92316.685
2.1985485;1.0233842;2.1323261;1.17;92798.634
3.2100446;1.0343256;2.1823982;1.19;93278.812
3.6280011;1.0388807;2.2514709;1.22;93748.853
2.2943283;1.0244153;2.2825491;1.19;94215.643
1.3412478;1.0142014;2.2511962;1.17;94686.489
2.1116434;1.0224496;2.1936011;1.22;95158.307
1.5920456;1.0168793;2.1126285;1.27;95629.674
1.1047047;1.0116823;2.030674;1.22;96096.805
2.3111539;1.0245965;2.0070654;1.22;96552.758
2.4254137;1.0258281;2.0400311;1.2;96999.266
-0.064522747;0.99932185;2.0792983;1.17;97445.676
-0.088754987;0.99906729;2.1113289;1.27;97895.667
1.2757016;1.0135028;2.1269521;1.39;98344.384
0.36315243;1.0038254;2.1090216;1.35;98776.091
0.82087616;1.0086678;2.071853;1.34;99178.145
0.82521513;1.0087139;2.0210855;1.34;99559.421
-1.3287511;0.98612696;1.9776121;1.32;99935.131
0.13737735;1.0014454;1.9546182;1.31;100322.97
1.1148796;1.0117905;1.9266696;1.22;100726.49
0.51207794;1.0053984;1.9176629;1.2;101136.37
1.4243174;1.0150876;1.9534541;1.27;101536.76
-0.96431751;0.98991262;1.9681231;1.2;101918.08
-2.5156907;0.97389736;1.950932;1.13;102295.95
-1.7553326;0.98171411;1.936552;1.14;102684.34
-1.1907878;0.98755839;1.9202985;1.2;103073.35
0.11114739;1.0011693;1.9158432;1.18;103453.6
-1.0296395;0.989233;1.9219499;1.18;103830.86
-1.1681707;0.98779325;1.9343064;1.16;104209.31
-1.6207596;0.98310409;1.9591469;1.19;104589.25
-0.70809306;0.99258293;1.9747354;1.23;104975.9
-0.22466528;0.99764071;1.9219224;1.26;105365.95
-2.8449677;0.97053162;1.8449672;1.23;105752.47
-3.3211098;0.96568524;1.8220547;1.15;106134.6
-1.8542552;0.98069361;1.8361644;1.11;106522.83
-2.9604884;0.96935357;1.8453931;1.17;106923.12
-2.6824063;0.9721918;1.8206661;1.2;107333.53
-0.16026134;0.99831647;1.7975812;1.15;107748.71
-1.5465132;0.98387181;1.8103145;1.15;108154.44
-3.4037885;0.96484617;1.8418702;1.15;108550.15
-3.0661472;0.96827734;1.8834911;1.14;108948.75
-3.0771754;0.96816508;1.9222245;1.07;109359.25
-3.0509647;0.96843191;1.9311489;1.11;109776.73
-3.6754664;0.96209416;1.9148262;1.19;110194.55
-2.2892021;0.97621921;1.9132705;1.2;110606.21
-1.3985917;0.98540313;1.9507648;1.15;111010.19
-1.6945783;0.98234139;2.0062851;1.17;111406.75
-0.11955555;0.99874381;2.0621609;1.22;111796.55
-1.1563669;0.98791585;2.0947249;1.21;112186.07
-0.25427998;0.99733013;2.0913022;1.19;112576.54
0.42287579;1.0044559;2.059684;1.21;112969.48
-0.20500799;0.99784692;2.0172306;1.13;113375.25
-0.65275576;0.99316058;2.0278098;1.16;113793.35
-1.1663912;0.98781173;2.1126486;1.26;114206.37
-0.7128238;0.99253356;2.1944485;1.19;114605.97
-0.24271739;0.99745138;2.1931542;1.16;114988.22
-1.5447758;0.98388978;2.1437001;1.17;115359.87
-2.0852061;0.97831522;2.0772019;1.18;115736.79
-2.058584;0.97858909;2.0295682;1.12;116127.75
-1.3507549;0.98589886;2.0328643;1.18;116533.49
-0.89441457;0.99064042;2.0544343;1.19;116946.95
